,slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
1639,bitcoin,BTC,Bitcoin,2017-10-23,1,4504.5,4556.693,4299.352,4447.74,2401840000,99941600000,0.5766,343.12
1640,bitcoin,BTC,Bitcoin,2017-10-24,1,4451.64,4451.64,4128.135,4144.98,2735700000,98781600000,0.0521,431.34
1641,bitcoin,BTC,Bitcoin,2017-10-25,1,4143.45,4315.747,4048.41,4313.1,1966990000,91954200000,0.9901,356.45
1642,bitcoin,BTC,Bitcoin,2017-10-26,1,4310.962,4482.6,4290.915,4428.622,1905040000,95685100000,0.7184,255.58
1643,bitcoin,BTC,Bitcoin,2017-10-27,1,4424.805,4491.293,4296.615,4335.675,1710130000,98225400000,0.2006,259.57
1644,bitcoin,BTC,Bitcoin,2017-10-28,1,4340.865,4407.54,4266.892,4314.818,1403920000,96369600000,0.3407,187.53
1645,bitcoin,BTC,Bitcoin,2017-10-29,1,4315.83,4691.783,4293.435,4615.388,2859040000,95819800000,0.8082,531.13
1646,bitcoin,BTC,Bitcoin,2017-10-30,1,4586.138,4661.243,4530.638,4597.898,1772150000,101833000000,0.515,174.14
1647,bitcoin,BTC,Bitcoin,2017-10-31,1,4599.015,4852.823,4577.497,4851.3,2311380000,102130000000,0.9945,367.1
1648,bitcoin,BTC,Bitcoin,2017-11-01,1,4830.727,5075.483,4783.41,5075.483,2870320000,107287000000,1.0,389.43
1649,bitcoin,BTC,Bitcoin,2017-11-02,1,5083.328,5525.497,5069.04,5308.875,4653770000,112910000000,0.5254,608.61
1650,bitcoin,BTC,Bitcoin,2017-11-03,1,5315.648,5595.967,5252.205,5405.82,3369860000,118084000000,0.4469,458.35
1651,bitcoin,BTC,Bitcoin,2017-11-04,1,5373.36,5619.645,5273.46,5534.962,2483800000,119376000000,0.7554,461.58
1652,bitcoin,BTC,Bitcoin,2017-11-05,1,5553.39,5713.11,5499.892,5555.557,2380410000,123388000000,0.2611,284.29
1653,bitcoin,BTC,Bitcoin,2017-11-06,1,5552.415,5584.328,5255.483,5267.07,3111900000,123379000000,0.0352,438.46
1654,bitcoin,BTC,Bitcoin,2017-11-07,1,5267.325,5439.99,5267.325,5358.285,2326340000,117056000000,0.5268,230.22
1655,bitcoin,BTC,Bitcoin,2017-11-08,1,5356.035,5832.315,5335.515,5594.767,4602200000,119041000000,0.5218,662.4
1656,bitcoin,BTC,Bitcoin,2017-11-09,1,5585.122,5585.122,5326.14,5357.685,3226250000,124146000000,0.1218,345.31
1657,bitcoin,BTC,Bitcoin,2017-11-10,1,5380.297,5484.0,4827.653,4963.605,5208250000,119607000000,0.2071,875.13
1658,bitcoin,BTC,Bitcoin,2017-11-11,1,4963.957,5154.862,4653.165,4768.2,4908680000,110362000000,0.2293,668.93
1659,bitcoin,BTC,Bitcoin,2017-11-12,1,4721.587,4968.788,4139.257,4462.552,8957350000,104980000000,0.3897,1106.04
1660,bitcoin,BTC,Bitcoin,2017-11-13,1,4453.688,5108.392,4383.217,4919.618,6263250000,99029000000,0.7397,966.9
1661,bitcoin,BTC,Bitcoin,2017-11-14,1,4921.11,5073.735,4846.312,4976.812,3197110000,109434000000,0.5738,303.23
1662,bitcoin,BTC,Bitcoin,2017-11-15,1,4976.07,5506.688,4976.07,5486.655,4200880000,110667000000,0.9622,707.49
1663,bitcoin,BTC,Bitcoin,2017-11-16,1,5492.43,5975.535,5382.435,5903.767,5123810000,122164000000,0.879,790.8
1664,bitcoin,BTC,Bitcoin,2017-11-17,1,5890.177,6003.443,5670.818,5781.743,4651670000,131026000000,0.3335,443.5
1665,bitcoin,BTC,Bitcoin,2017-11-18,1,5772.908,5913.743,5597.58,5842.612,3667190000,128425000000,0.775,421.55
1666,bitcoin,BTC,Bitcoin,2017-11-19,1,5824.523,6076.432,5770.575,6027.368,3149320000,129595000000,0.8396,407.81
1667,bitcoin,BTC,Bitcoin,2017-11-20,1,6029.302,6252.645,5962.02,6150.48,3488450000,134167000000,0.6485,387.5
1668,bitcoin,BTC,Bitcoin,2017-11-21,1,6154.305,6261.495,5822.033,6053.445,4277610000,136967000000,0.5266,585.95
1669,bitcoin,BTC,Bitcoin,2017-11-22,1,6058.462,6226.695,6056.602,6190.162,3633530000,134851000000,0.7852,226.79
1670,bitcoin,BTC,Bitcoin,2017-11-23,1,6174.285,6200.55,6029.078,6029.078,4225180000,137444000000,0.0,228.63
1671,bitcoin,BTC,Bitcoin,2017-11-24,1,6055.515,6280.62,5955.698,6190.267,5058610000,134816000000,0.7219,433.23
1672,bitcoin,BTC,Bitcoin,2017-11-25,1,6181.282,6593.19,6143.362,6593.19,4342060000,137632000000,1.0,599.77
1673,bitcoin,BTC,Bitcoin,2017-11-26,1,6591.78,7142.198,6581.693,6997.912,5475580000,146789000000,0.7426,747.34
1674,bitcoin,BTC,Bitcoin,2017-11-27,1,7014.54,7363.763,7014.54,7363.763,5653320000,156221000000,1.0,465.63
1675,bitcoin,BTC,Bitcoin,2017-11-28,1,7367.573,7594.275,7302.225,7544.1,6348820000,164104000000,0.8282,389.4
1676,bitcoin,BTC,Bitcoin,2017-11-29,1,7558.05,8638.05,7200.773,7416.458,11568800000,168367000000,0.1501,1916.37
1677,bitcoin,BTC,Bitcoin,2017-11-30,1,7430.093,8100.75,6901.537,7675.2,8310690000,165537000000,0.6451,1598.95
1678,bitcoin,BTC,Bitcoin,2017-12-01,1,7648.95,8285.025,7270.987,8231.7,6783120000,170436000000,0.9474,1352.05
1679,bitcoin,BTC,Bitcoin,2017-12-02,1,8233.725,8490.15,8178.825,8305.95,5138500000,183490000000,0.4083,415.1
1680,bitcoin,BTC,Bitcoin,2017-12-03,1,8312.025,8894.025,8146.5,8492.4,6608310000,185258000000,0.4627,996.7
1681,bitcoin,BTC,Bitcoin,2017-12-04,1,8486.55,8742.9,8311.35,8742.9,6132410000,189172000000,1.0,575.4
1682,bitcoin,BTC,Bitcoin,2017-12-05,1,8764.275,9024.0,8703.45,8937.525,6895260000,195389000000,0.7302,427.4
1683,bitcoin,BTC,Bitcoin,2017-12-06,1,8942.55,10776.825,8942.55,10718.625,12656300000,199390000000,0.9683,2445.7
1684,bitcoin,BTC,Bitcoin,2017-12-07,1,10699.575,13424.775,10542.975,13424.775,17950700000,238600000000,1.0,3842.4
1685,bitcoin,BTC,Bitcoin,2017-12-08,1,13352.175,13765.05,10752.675,12427.05,21136000000,297787000000,0.5558,4016.5
1686,bitcoin,BTC,Bitcoin,2017-12-09,1,12392.475,12587.25,10256.175,11383.65,13911300000,276415000000,0.4837,3108.1
1687,bitcoin,BTC,Bitcoin,2017-12-10,1,11376.3,11887.95,9919.95,11591.55,13433300000,253782000000,0.8494,2624.0
1688,bitcoin,BTC,Bitcoin,2017-12-11,1,11570.55,13135.425,11553.6,12702.6,12153900000,258147000000,0.7264,2109.1
1689,bitcoin,BTC,Bitcoin,2017-12-12,1,12689.85,13336.35,12428.7,13061.55,14603800000,283155000000,0.6972,1210.2
1690,bitcoin,BTC,Bitcoin,2017-12-13,1,13125.0,13239.825,12029.775,12306.15,12976900000,292900000000,0.2284,1613.4
1691,bitcoin,BTC,Bitcoin,2017-12-14,1,12288.45,12814.35,12139.425,12423.0,13777400000,274269000000,0.4202,899.9
1692,bitcoin,BTC,Bitcoin,2017-12-15,1,12450.975,13615.575,12450.975,13280.175,14310000000,277936000000,0.7120000000000001,1552.8
1693,bitcoin,BTC,Bitcoin,2017-12-16,1,13320.225,14787.525,13136.475,14623.05,12740600000,297376000000,0.9004,2201.4
1694,bitcoin,BTC,Bitcoin,2017-12-17,1,14606.85,15066.75,14230.575,14355.6,13314600000,326141000000,0.1495,1114.9
1695,bitcoin,BTC,Bitcoin,2017-12-18,1,14329.8,14528.25,13766.925,14335.65,14839500000,320000000000,0.747,1015.1
1696,bitcoin,BTC,Bitcoin,2017-12-19,1,14338.725,14383.35,12956.55,13332.525,16894500000,320242000000,0.2635,1902.4
1697,bitcoin,BTC,Bitcoin,2017-12-20,1,13320.225,13451.025,12058.275,12468.45,22149700000,297526000000,0.2945,1857.0
1698,bitcoin,BTC,Bitcoin,2017-12-21,1,12481.8,13175.775,11507.025,11852.175,16516600000,278827000000,0.2068,2225.0
1699,bitcoin,BTC,Bitcoin,2017-12-22,1,11923.5,11957.55,8874.75,10373.85,22198000000,266381000000,0.4863,4110.4
1700,bitcoin,BTC,Bitcoin,2017-12-23,1,10461.525,11702.4,10371.6,11024.4,13086000000,233748000000,0.4905,1774.4
1701,bitcoin,BTC,Bitcoin,2017-12-24,1,10956.15,10969.5,9560.775,10444.35,11572300000,244824000000,0.6272,1878.3
1702,bitcoin,BTC,Bitcoin,2017-12-25,1,10496.925,10944.75,10086.675,10519.95,10664700000,234590000000,0.5049,1144.1
1703,bitcoin,BTC,Bitcoin,2017-12-26,1,10527.45,12345.9,10521.675,12074.85,13454300000,235294000000,0.8514,2432.3
1704,bitcoin,BTC,Bitcoin,2017-12-27,1,12122.625,12698.175,11335.725,11878.875,12487600000,270976000000,0.3987,1816.6
1705,bitcoin,BTC,Bitcoin,2017-12-28,1,11898.075,11916.3,10452.975,10954.875,12336500000,265988000000,0.34299999999999997,1951.1
1706,bitcoin,BTC,Bitcoin,2017-12-29,1,11021.85,11459.25,10730.25,10992.15,13025500000,246428000000,0.3593,972.0
1707,bitcoin,BTC,Bitcoin,2017-12-30,1,11011.425,11011.425,9262.575,9714.15,14452600000,246224000000,0.2582,2331.8
1708,bitcoin,BTC,Bitcoin,2017-12-31,1,9673.275,10783.05,9566.7,10617.3,12136300000,216326000000,0.8637,1621.8
1709,bitcoin,BTC,Bitcoin,2018-01-01,1,10584.15,10584.15,9866.025,10242.9,10291200000,236725000000,0.5248,957.5
1710,bitcoin,BTC,Bitcoin,2018-01-02,1,10218.75,11583.45,9872.7,11236.575,16846600000,228579000000,0.7972,2281.0
1711,bitcoin,BTC,Bitcoin,2018-01-03,1,11233.65,11679.6,11133.375,11400.75,16871900000,251312000000,0.4895,728.3
1712,bitcoin,BTC,Bitcoin,2018-01-04,1,11453.025,11804.775,10891.65,11699.4,21783200000,256250000000,0.8846,1217.5
1713,bitcoin,BTC,Bitcoin,2018-01-05,1,11607.9,13278.9,11402.1,13072.125,23840900000,259748000000,0.8898,2502.4
1714,bitcoin,BTC,Bitcoin,2018-01-06,1,13096.575,13284.3,12573.45,13145.25,18314600000,293091000000,0.8044,947.8
1715,bitcoin,BTC,Bitcoin,2018-01-07,1,13145.475,13184.7,12065.775,12358.2,15866000000,294222000000,0.2613,1491.9
1716,bitcoin,BTC,Bitcoin,2018-01-08,1,12357.15,12403.425,10656.15,11377.575,18413900000,276612000000,0.4129,2329.7
1717,bitcoin,BTC,Bitcoin,2018-01-09,1,11342.775,11623.125,10818.0,10946.55,16660000000,253935000000,0.1597,1073.5
1718,bitcoin,BTC,Bitcoin,2018-01-10,1,10941.375,11229.975,10268.4,11229.975,18500800000,244981000000,1.0,1282.1
1719,bitcoin,BTC,Bitcoin,2018-01-11,1,11226.15,11264.1,9829.425,10054.35,16534100000,251387000000,0.1568,1912.9
1720,bitcoin,BTC,Bitcoin,2018-01-12,1,10090.425,10672.425,9868.575,10485.45,12065700000,225986000000,0.7674,1071.8
1721,bitcoin,BTC,Bitcoin,2018-01-13,1,10464.3,10994.625,10464.3,10770.15,12763600000,234391000000,0.5767,707.1
1722,bitcoin,BTC,Bitcoin,2018-01-14,1,10778.1,10883.85,9951.0,10329.0,11084100000,241447000000,0.4052,1243.8
1723,bitcoin,BTC,Bitcoin,2018-01-15,1,10325.475,10834.125,10231.275,10364.85,12750800000,231334000000,0.2216,803.8
1724,bitcoin,BTC,Bitcoin,2018-01-16,1,10377.075,10382.325,7646.175,8617.875,18853800000,232517000000,0.3551,3648.2
1725,bitcoin,BTC,Bitcoin,2018-01-17,1,8573.325,8758.5,7051.718,8391.45,18830600000,192123000000,0.7849,2275.71
1726,bitcoin,BTC,Bitcoin,2018-01-18,1,8399.1,9080.475,8206.875,8606.175,15020400000,188242000000,0.4571,1164.8
1727,bitcoin,BTC,Bitcoin,2018-01-19,1,8572.35,8994.6,8379.075,8705.55,10740400000,192150000000,0.5304,820.7
1728,bitcoin,BTC,Bitcoin,2018-01-20,1,8742.15,9827.25,8742.15,9674.4,11801700000,195979000000,0.8591,1446.8
1729,bitcoin,BTC,Bitcoin,2018-01-21,1,9666.9,9671.925,8466.15,8700.075,9935180000,216740000000,0.19399999999999998,1607.7
1730,bitcoin,BTC,Bitcoin,2018-01-22,1,8724.825,8974.8,7680.15,8198.55,10537400000,195645000000,0.4004,1726.2
1731,bitcoin,BTC,Bitcoin,2018-01-23,1,8208.375,8533.2,7597.275,8151.3,9660610000,184087000000,0.5920000000000001,1247.9
1732,bitcoin,BTC,Bitcoin,2018-01-24,1,8177.55,8626.05,7979.85,8519.55,9940990000,183419000000,0.8352,861.6
1733,bitcoin,BTC,Bitcoin,2018-01-25,1,8566.275,8839.275,8293.05,8444.55,8873170000,192163000000,0.2774,728.3
1734,bitcoin,BTC,Bitcoin,2018-01-26,1,8442.0,8742.525,7852.725,8378.55,9746200000,189398000000,0.5909,1186.4
1735,bitcoin,BTC,Bitcoin,2018-01-27,1,8381.175,8711.175,8241.9,8580.525,7583270000,188054000000,0.7216,625.7
1736,bitcoin,BTC,Bitcoin,2018-01-28,1,8606.475,9030.225,8606.475,8839.725,8350360000,193133000000,0.5504,565.0
1737,bitcoin,BTC,Bitcoin,2018-01-29,1,8816.625,8906.7,8384.4,8472.3,7107360000,197871000000,0.1683,696.4
1738,bitcoin,BTC,Bitcoin,2018-01-30,1,8480.1,8480.4,7527.15,7579.725,8637860000,190339000000,0.0552,1271.0
1739,bitcoin,BTC,Bitcoin,2018-01-31,1,7581.15,7786.2,7333.065,7665.825,8041160000,170183000000,0.7344,604.18
1740,bitcoin,BTC,Bitcoin,2018-02-01,1,7677.975,7716.6,6609.21,6877.905,9959400000,172372000000,0.2426,1476.52
1741,bitcoin,BTC,Bitcoin,2018-02-02,1,6856.71,6856.71,5847.368,6623.062,12726900000,153953000000,0.7685,1345.79
1742,bitcoin,BTC,Bitcoin,2018-02-03,1,6639.09,7073.062,6188.722,6881.182,7263790000,149085000000,0.7829999999999999,1179.12
1743,bitcoin,BTC,Bitcoin,2018-02-04,1,6881.775,7001.153,6023.415,6207.757,7073550000,154553000000,0.1885,1303.65
1744,bitcoin,BTC,Bitcoin,2018-02-05,1,6202.905,6273.63,5067.51,5216.453,9285290000,139325000000,0.1235,1608.16
1745,bitcoin,BTC,Bitcoin,2018-02-06,1,5288.812,5888.025,4536.195,5815.5,13999800000,118810000000,0.9464,1802.44
1746,bitcoin,BTC,Bitcoin,2018-02-07,1,5816.618,6381.833,5427.592,5715.975,9169280000,130683000000,0.3022,1272.32
1747,bitcoin,BTC,Bitcoin,2018-02-08,1,5728.395,6419.078,5728.395,6199.193,9346750000,128714000000,0.6816,920.91
1748,bitcoin,BTC,Bitcoin,2018-02-09,1,6203.88,6552.735,5913.533,6552.735,6784820000,139412000000,1.0,852.27
1749,bitcoin,BTC,Bitcoin,2018-02-10,1,6540.06,6841.912,6221.602,6466.425,7780960000,146981000000,0.3947,827.08
1750,bitcoin,BTC,Bitcoin,2018-02-11,1,6462.097,6462.097,5948.325,6097.477,6122190000,145245000000,0.2903,685.03
1751,bitcoin,BTC,Bitcoin,2018-02-12,1,6106.073,6739.44,6106.073,6694.927,6256440000,137258000000,0.9297,844.49
1752,bitcoin,BTC,Bitcoin,2018-02-13,1,6695.04,6718.852,6341.557,6448.733,5696720000,150516000000,0.2841,503.06
1753,bitcoin,BTC,Bitcoin,2018-02-14,1,6449.94,7138.905,6449.94,7120.972,7909820000,145023000000,0.9740000000000001,918.62
1754,bitcoin,BTC,Bitcoin,2018-02-15,1,7116.24,7676.1,7046.685,7624.8,9062540000,160025000000,0.9185,839.22
1755,bitcoin,BTC,Bitcoin,2018-02-16,1,7601.775,7743.075,7368.615,7675.425,7296160000,170960000000,0.8193,499.28
1756,bitcoin,BTC,Bitcoin,2018-02-17,1,7655.625,8354.625,7612.05,8334.525,8660880000,172191000000,0.9729,990.1
1757,bitcoin,BTC,Bitcoin,2018-02-18,1,8342.55,8512.35,7744.5,7913.85,8744010000,187663000000,0.2206,1023.8
1758,bitcoin,BTC,Bitcoin,2018-02-19,1,7914.45,8455.35,7884.9,8418.975,7652090000,178055000000,0.9362,760.6
1759,bitcoin,BTC,Bitcoin,2018-02-20,1,8423.85,8968.875,8423.85,8552.775,9926540000,189536000000,0.2365,726.7
1760,bitcoin,BTC,Bitcoin,2018-02-21,1,8529.15,8563.875,7859.325,8017.8,9405340000,191927000000,0.2249,939.4
1761,ethereum,ETH,Ethereum,2015-08-07,2,2.123,2.655,1.89,2.078,164329,0,0.2451,1.02
1762,ethereum,ETH,Ethereum,2015-08-08,2,2.093,2.1,0.536,0.565,674188,167911000,0.0185,2.09
1763,ethereum,ETH,Ethereum,2015-08-09,2,0.53,0.66,0.472,0.526,532170,42637600,0.2901,0.25
1764,ethereum,ETH,Ethereum,2015-08-10,2,0.535,0.547,0.477,0.531,405283,43130000,0.7706,0.09
1765,ethereum,ETH,Ethereum,2015-08-11,2,0.531,0.847,0.497,0.802,1463100,42796500,0.8715,0.47
1766,ethereum,ETH,Ethereum,2015-08-12,2,0.795,0.968,0.663,0.915,2150620,64018400,0.8278,0.41
1767,ethereum,ETH,Ethereum,2015-08-13,2,0.915,1.478,0.877,1.373,4068680,73935400,0.825,0.8
1768,ethereum,ETH,Ethereum,2015-08-14,2,1.357,1.695,1.312,1.373,4637030,109594000,0.1569,0.51
1769,ethereum,ETH,Ethereum,2015-08-15,2,1.35,1.41,1.177,1.268,2554360,109160000,0.3871,0.31
1770,ethereum,ETH,Ethereum,2015-08-16,2,1.26,1.275,0.818,1.177,3550790,102028000,0.7869,0.61
1771,ethereum,ETH,Ethereum,2015-08-17,2,1.185,1.185,0.892,0.9,1942830,95819700,0.0256,0.39
1772,ethereum,ETH,Ethereum,2015-08-18,2,0.915,0.998,0.818,0.818,1485680,88143200,0.0,0.24
1773,ethereum,ETH,Ethereum,2015-08-19,2,0.877,0.99,0.877,0.945,1486240,84663900,0.6,0.15
1774,ethereum,ETH,Ethereum,2015-08-20,2,0.938,1.147,0.938,1.095,2843760,90809000,0.75,0.28
1775,ethereum,ETH,Ethereum,2015-08-21,2,1.11,1.17,1.013,1.05,2020970,107266000,0.2381,0.21
1776,ethereum,ETH,Ethereum,2015-08-22,2,1.05,1.11,1.013,1.035,948310,101404000,0.2308,0.13
1777,ethereum,ETH,Ethereum,2015-08-23,2,1.035,1.057,0.975,1.013,1589300,99894500,0.4545,0.11
1778,ethereum,ETH,Ethereum,2015-08-24,2,1.013,1.02,0.922,0.922,924920,97791600,0.0,0.13
1779,ethereum,ETH,Ethereum,2015-08-25,2,0.922,0.93,0.847,0.855,1307180,89321900,0.0909,0.11
1780,ethereum,ETH,Ethereum,2015-08-26,2,0.847,0.9,0.795,0.87,1056750,82384400,0.7143,0.14
1781,ethereum,ETH,Ethereum,2015-08-27,2,0.877,0.892,0.855,0.862,686662,85106100,0.2,0.05
1782,ethereum,ETH,Ethereum,2015-08-28,2,0.862,0.907,0.84,0.892,721872,83521700,0.7778,0.09
1783,ethereum,ETH,Ethereum,2015-08-29,2,0.892,0.907,0.862,0.885,375377,86887600,0.5,0.06
1784,ethereum,ETH,Ethereum,2015-08-30,2,0.885,1.028,0.877,0.99,1337650,86145900,0.75,0.2
1785,ethereum,ETH,Ethereum,2015-08-31,2,0.99,1.05,0.9,1.02,1447180,96251000,0.8,0.2
1786,ethereum,ETH,Ethereum,2015-09-01,2,1.013,1.042,1.005,1.013,778862,98617200,0.2,0.05
1787,ethereum,ETH,Ethereum,2015-09-02,2,1.013,1.013,0.945,0.968,883769,98504600,0.3333,0.09
1788,ethereum,ETH,Ethereum,2015-09-03,2,0.975,0.983,0.907,0.945,702991,94418700,0.5,0.1
1789,ethereum,ETH,Ethereum,2015-09-04,2,0.945,0.975,0.93,0.953,474391,92234100,0.5,0.06
1790,ethereum,ETH,Ethereum,2015-09-05,2,0.96,1.005,0.953,1.005,448453,93402300,1.0,0.07
1791,ethereum,ETH,Ethereum,2015-09-06,2,1.005,1.028,0.968,0.975,491968,97625500,0.125,0.08
1792,ethereum,ETH,Ethereum,2015-09-07,2,0.975,0.983,0.93,0.938,489014,94585300,0.1429,0.07
1793,ethereum,ETH,Ethereum,2015-09-08,2,0.938,0.96,0.922,0.93,427892,91020700,0.2,0.05
1794,ethereum,ETH,Ethereum,2015-09-09,2,0.93,0.945,0.9,0.907,366748,90518300,0.1667,0.06
1795,ethereum,ETH,Ethereum,2015-09-10,2,0.907,0.915,0.855,0.877,662782,88230500,0.375,0.08
1796,ethereum,ETH,Ethereum,2015-09-11,2,0.87,0.877,0.706,0.737,1942600,85144300,0.1845,0.23
1797,ethereum,ETH,Ethereum,2015-09-12,2,0.74,0.833,0.727,0.78,772430,72179000,0.5008,0.14
1798,ethereum,ETH,Ethereum,2015-09-13,2,0.78,0.78,0.677,0.702,644138,76193600,0.2418,0.14
1799,ethereum,ETH,Ethereum,2015-09-14,2,0.705,0.712,0.654,0.657,741085,68814400,0.0498,0.08
1800,ethereum,ETH,Ethereum,2015-09-15,2,0.656,0.788,0.656,0.708,703390,64052400,0.396,0.17
1801,ethereum,ETH,Ethereum,2015-09-16,2,0.706,0.715,0.676,0.68,615593,68963300,0.1084,0.05
1802,ethereum,ETH,Ethereum,2015-09-17,2,0.68,0.682,0.623,0.656,897940,66415200,0.552,0.08
1803,ethereum,ETH,Ethereum,2015-09-18,2,0.656,0.666,0.625,0.64,484622,64071300,0.3649,0.05
1804,ethereum,ETH,Ethereum,2015-09-19,2,0.637,0.684,0.625,0.662,386988,62262700,0.6224,0.08
1805,ethereum,ETH,Ethereum,2015-09-20,2,0.661,0.711,0.655,0.704,508314,64600000,0.8753,0.07
1806,ethereum,ETH,Ethereum,2015-09-21,2,0.706,0.718,0.659,0.689,424039,69045900,0.5156,0.08
1807,ethereum,ETH,Ethereum,2015-09-22,2,0.69,0.69,0.649,0.676,487914,67444200,0.6758,0.05
1808,ethereum,ETH,Ethereum,2015-09-23,2,0.678,0.682,0.664,0.67,200541,66309600,0.3479,0.02
1809,ethereum,ETH,Ethereum,2015-09-24,2,0.673,0.681,0.595,0.61,842505,65836400,0.175,0.12
1810,ethereum,ETH,Ethereum,2015-09-25,2,0.615,0.619,0.535,0.552,903457,60221400,0.2079,0.11
1811,ethereum,ETH,Ethereum,2015-09-26,2,0.553,0.591,0.532,0.589,369620,54188900,0.9798,0.08
1812,ethereum,ETH,Ethereum,2015-09-27,2,0.593,0.593,0.539,0.541,413801,58149600,0.0232,0.07
1813,ethereum,ETH,Ethereum,2015-09-28,2,0.543,0.544,0.418,0.437,1320890,53201800,0.1532,0.17
1814,ethereum,ETH,Ethereum,2015-09-29,2,0.435,0.507,0.419,0.496,913992,42607700,0.875,0.12
1815,ethereum,ETH,Ethereum,2015-09-30,2,0.496,0.56,0.477,0.554,619926,48636600,0.9271,0.11
1816,ethereum,ETH,Ethereum,2015-10-01,2,0.551,0.551,0.492,0.518,596084,54032300,0.4376,0.08
1817,ethereum,ETH,Ethereum,2015-10-02,2,0.513,0.518,0.491,0.509,219318,50328700,0.6564,0.04
1818,ethereum,ETH,Ethereum,2015-10-03,2,0.509,0.532,0.507,0.515,163326,49981900,0.3466,0.03
1819,ethereum,ETH,Ethereum,2015-10-04,2,0.515,0.52,0.496,0.501,103497,50556000,0.2364,0.03
1820,ethereum,ETH,Ethereum,2015-10-05,2,0.5,0.506,0.468,0.471,234263,49131600,0.0839,0.05
1821,ethereum,ETH,Ethereum,2015-10-06,2,0.467,0.49,0.455,0.488,262674,45863300,0.9309,0.05
1822,ethereum,ETH,Ethereum,2015-10-07,2,0.488,0.492,0.452,0.457,218327,47964700,0.1293,0.05
1823,ethereum,ETH,Ethereum,2015-10-08,2,0.457,0.475,0.444,0.466,310266,44955900,0.7225,0.04
1824,ethereum,ETH,Ethereum,2015-10-09,2,0.491,0.519,0.474,0.488,386420,48334900,0.3076,0.06
1825,ethereum,ETH,Ethereum,2015-10-10,2,0.481,0.487,0.468,0.471,141555,47325200,0.1413,0.02
1826,ethereum,ETH,Ethereum,2015-10-11,2,0.471,0.48,0.464,0.476,102128,46327500,0.7854,0.02
1827,ethereum,ETH,Ethereum,2015-10-12,2,0.476,0.493,0.47,0.47,109567,46864200,0.0,0.03
1828,ethereum,ETH,Ethereum,2015-10-13,2,0.471,0.473,0.449,0.456,303044,46395200,0.2721,0.03
1829,ethereum,ETH,Ethereum,2015-10-14,2,0.459,0.459,0.363,0.392,971664,45250600,0.304,0.13
1830,ethereum,ETH,Ethereum,2015-10-15,2,0.392,0.43,0.386,0.421,371022,38688300,0.8131,0.06
1831,ethereum,ETH,Ethereum,2015-10-16,2,0.422,0.427,0.392,0.402,249891,41608900,0.3014,0.05
1832,ethereum,ETH,Ethereum,2015-10-17,2,0.401,0.423,0.395,0.41,313860,39515900,0.5539,0.04
1833,ethereum,ETH,Ethereum,2015-10-18,2,0.411,0.414,0.385,0.388,133690,40550400,0.1238,0.04
1834,ethereum,ETH,Ethereum,2015-10-19,2,0.388,0.391,0.361,0.367,243742,38321300,0.1978,0.04
1835,ethereum,ETH,Ethereum,2015-10-20,2,0.367,0.376,0.324,0.326,383921,36261200,0.0453,0.07
1836,ethereum,ETH,Ethereum,2015-10-21,2,0.324,0.362,0.316,0.335,609085,31973600,0.4257,0.06
1837,ethereum,ETH,Ethereum,2015-10-22,2,0.334,0.465,0.316,0.426,924822,32977300,0.7392,0.2
1838,ethereum,ETH,Ethereum,2015-10-23,2,0.425,0.459,0.378,0.405,878822,41986400,0.3292,0.11
1839,ethereum,ETH,Ethereum,2015-10-24,2,0.405,0.433,0.389,0.423,258356,40022100,0.7648,0.06
1840,ethereum,ETH,Ethereum,2015-10-25,2,0.422,0.516,0.421,0.462,635384,41781300,0.431,0.13
1841,ethereum,ETH,Ethereum,2015-10-26,2,0.465,0.568,0.448,0.548,1089120,45991300,0.8367,0.16
1842,ethereum,ETH,Ethereum,2015-10-27,2,0.532,0.674,0.532,0.652,1846370,52624300,0.8493,0.19
1843,ethereum,ETH,Ethereum,2015-10-28,2,0.653,0.795,0.606,0.75,2373050,64676600,0.762,0.25
1844,ethereum,ETH,Ethereum,2015-10-29,2,0.758,0.907,0.711,0.907,2279240,74675600,1.0,0.26
1845,ethereum,ETH,Ethereum,2015-10-30,2,0.907,1.013,0.726,0.78,2429200,89857400,0.1881,0.38
1846,ethereum,ETH,Ethereum,2015-10-31,2,0.788,0.795,0.675,0.687,673892,77800300,0.10300000000000001,0.16
1847,ethereum,ETH,Ethereum,2015-11-01,2,0.691,0.81,0.674,0.795,588913,68477200,0.8895,0.18
1848,ethereum,ETH,Ethereum,2015-11-02,2,0.795,0.825,0.715,0.742,1145200,78701400,0.247,0.15
1849,ethereum,ETH,Ethereum,2015-11-03,2,0.746,0.802,0.702,0.758,1907690,74010000,0.5502,0.13
1850,ethereum,ETH,Ethereum,2015-11-04,2,0.758,0.78,0.544,0.674,3060340,75232400,0.5516,0.31
1851,ethereum,ETH,Ethereum,2015-11-05,2,0.676,0.743,0.645,0.672,1179840,67070700,0.2694,0.13
1852,ethereum,ETH,Ethereum,2015-11-06,2,0.679,0.742,0.64,0.695,913666,67397100,0.5339,0.14
1853,ethereum,ETH,Ethereum,2015-11-07,2,0.693,0.708,0.648,0.696,890187,68833200,0.8029,0.08
1854,ethereum,ETH,Ethereum,2015-11-08,2,0.687,0.772,0.687,0.772,1021460,68254300,1.0,0.11
